"Instance","Blocking","Lower_Bound","Upper_Bound","Gap","Trivial_Instance","Opt_Solved","Timed_Out","Memory_Out","Opt_Value","Num_Variables","Num_Constraints","Solving_Time","Nodes_Iterations","UB_Opt","LP_Relax","LP_Diff_Blocking","LP_Diff_LB"
"Average",13.399999999999999,15.2,16.9,1.7,"9","31","0","0",16.125,10324.0,132182.06451612903,6.422354838709677,0.0,"21","14.653713806451615","0.8150041290322582","-1.055963612903226"
"1",14.0,17.0,18.0,1.0,"false","true","false","false",17.0,10324.0,132183.0,2.995,0.0,"false","14.942857","0.9428570000000001","-2.057143"
"2",14.0,17.0,20.0,3.0,"false","true","false","false",18.0,10324.0,132379.0,1.245,0.0,"false","14.833333","0.8333329999999997","-2.1666670000000003"
"3",12.0,13.0,13.0,0.0,"true",NA,NA,NA,13.0,NA,NA,NA,NA,"true",NA,NA,NA
"4",14.0,15.0,16.0,1.0,"false","true","false","false",16.0,10324.0,131799.0,2.31,0.0,"true","14.583333","0.5833329999999997","-0.41666700000000034"
"5",13.0,15.0,16.0,1.0,"false","true","false","false",16.0,10324.0,132391.0,2.16,0.0,"true","13.780769","0.7807689999999994","-1.2192310000000006"
"6",18.0,20.0,21.0,1.0,"false","true","false","false",21.0,10324.0,131895.0,2.507,0.0,"true","18.722222","0.7222219999999986","-1.2777780000000014"
"7",15.0,16.0,18.0,2.0,"false","true","false","false",18.0,10324.0,132289.0,2.024,0.0,"true","15.776442","0.7764419999999994","-0.2235580000000006"
"8",13.0,16.0,16.0,0.0,"true",NA,NA,NA,16.0,NA,NA,NA,NA,"true",NA,NA,NA
"9",15.0,17.0,18.0,1.0,"false","true","false","false",17.0,10324.0,132552.0,1.44,0.0,"false","15.6125","0.6125000000000007","-1.3874999999999993"
"10",11.0,12.0,13.0,1.0,"false","true","false","false",13.0,10324.0,133349.0,0.92,0.0,"true","11.604938","0.6049380000000006","-0.39506199999999936"
"11",14.0,15.0,17.0,2.0,"false","true","false","false",16.0,10324.0,132265.0,8.135,0.0,"false","14.671029","0.6710290000000008","-0.32897099999999924"
"12",15.0,16.0,16.0,0.0,"true",NA,NA,NA,16.0,NA,NA,NA,NA,"true",NA,NA,NA
"13",12.0,14.0,15.0,1.0,"false","true","false","false",15.0,10324.0,133144.0,1.068,0.0,"true","12.856277","0.8562770000000004","-1.1437229999999996"
"14",15.0,17.0,22.0,5.0,"false","true","false","false",20.0,10324.0,131439.0,13.818,0.0,"false","16.104955","1.1049550000000004","-0.8950449999999996"
"15",13.0,14.0,15.0,1.0,"false","true","false","false",15.0,10324.0,132541.0,1.116,0.0,"true","13.732142","0.7321419999999996","-0.2678580000000004"
"16",9.0,11.0,13.0,2.0,"false","true","false","false",12.0,10324.0,132885.0,1.368,0.0,"false","9.932024","0.9320240000000002","-1.0679759999999998"
"17",9.0,10.0,10.0,0.0,"true",NA,NA,NA,10.0,NA,NA,NA,NA,"true",NA,NA,NA
"18",14.0,19.0,23.0,4.0,"false","true","false","false",19.0,10324.0,131826.0,4.101,0.0,"false","15.377778","1.3777779999999993","-3.6222220000000007"
"19",12.0,14.0,14.0,0.0,"true",NA,NA,NA,14.0,NA,NA,NA,NA,"true",NA,NA,NA
"20",14.0,16.0,19.0,3.0,"false","true","false","false",17.0,10324.0,132438.0,1.605,0.0,"false","15.00924","1.0092400000000001","-0.9907599999999999"
"21",16.0,16.0,19.0,3.0,"false","true","false","false",18.0,10324.0,130911.0,2.986,0.0,"false","16.525","0.5249999999999986","0.5249999999999986"
"22",12.0,17.0,18.0,1.0,"false","true","false","false",17.0,10324.0,132477.0,1.783,0.0,"false","13.669701","1.6697009999999999","-3.330299"
"23",10.0,11.0,11.0,0.0,"true",NA,NA,NA,11.0,NA,NA,NA,NA,"true",NA,NA,NA
"24",13.0,15.0,17.0,2.0,"false","true","false","false",16.0,10324.0,131949.0,2.675,0.0,"false","13.654762","0.6547619999999998","-1.3452380000000002"
"25",12.0,14.0,18.0,4.0,"false","true","false","false",16.0,10324.0,132428.0,8.829,0.0,"false","12.818519","0.8185190000000002","-1.1814809999999998"
"26",13.0,16.0,17.0,1.0,"false","true","false","false",17.0,10324.0,132555.0,1.581,0.0,"true","14.179487","1.179487","-1.820513"
"27",13.0,13.0,14.0,1.0,"false","true","false","false",14.0,10324.0,132699.0,0.865,0.0,"true","13.25","0.25","0.25"
"28",18.0,21.0,26.0,5.0,"false","true","false","false",22.0,10324.0,130612.0,58.549,0.0,"false","18.8","0.8000000000000007","-2.1999999999999993"
"29",12.0,12.0,14.0,2.0,"false","true","false","false",14.0,10324.0,133076.0,0.986,0.0,"true","12.352941","0.3529409999999995","0.3529409999999995"
"30",11.0,12.0,13.0,1.0,"false","true","false","false",13.0,10324.0,132886.0,0.98,0.0,"true","11.648927","0.6489270000000005","-0.3510729999999995"
"31",16.0,19.0,23.0,4.0,"false","true","false","false",22.0,10324.0,130622.0,34.076,0.0,"false","17.404286","1.404285999999999","-1.595714000000001"
"32",15.0,17.0,20.0,3.0,"false","true","false","false",19.0,10324.0,132154.0,7.256,0.0,"false","16.202381","1.202380999999999","-0.797619000000001"
"33",15.0,17.0,19.0,2.0,"false","true","false","false",18.0,10324.0,132223.0,2.524,0.0,"false","15.768519","0.7685189999999995","-1.2314810000000005"
"34",13.0,14.0,14.0,0.0,"true",NA,NA,NA,14.0,NA,NA,NA,NA,"true",NA,NA,NA
