"Instance","Blocking","Lower_Bound","Upper_Bound","Gap","Trivial_Instance","Opt_Solved","Timed_Out","Memory_Out","Opt_Value","Num_Variables","Num_Constraints","Solving_Time","Nodes_Iterations","UB_Opt","LP_Relax","LP_Diff_Blocking","LP_Diff_LB"
"Average",27.725000000000005,31.35000000000001,35.5,4.15,"2","20","18","0",31.727272727272727,54949.0,1.00963095e6,1110.9563500000002,12.2,"7","54.9358709","2.1858709000000007","-4.864129099999999"
"1",30.0,34.0,37.0,3.0,"false","true","false","false",35.0,54949.0,1.006548e6,2454.154,0.0,"false","30.907143","0.9071430000000014","-3.0928569999999986"
"2",31.0,32.0,37.0,5.0,"false","false","true","false",NA,54949.0,1.006563e6,NA,NA,"false","31.465188","0.46518800000000127","-0.5348119999999987"
"3",31.0,35.0,43.0,8.0,"false","false","true","false",NA,54949.0,1.001367e6,NA,NA,"false","32.024675","1.024675000000002","-2.975324999999998"
"4",28.0,31.0,32.0,1.0,"false","true","false","false",32.0,54949.0,1.008808e6,130.919,0.0,"true","29.123063","1.1230629999999984","-1.8769370000000016"
"5",27.0,33.0,39.0,6.0,"false","true","false","false",33.0,54949.0,1.007593e6,753.521,0.0,"false","28.62176","1.6217599999999983","-4.378240000000002"
"6",28.0,31.0,34.0,3.0,"false","false","true","false",NA,54949.0,1.007586e6,NA,NA,"false","28.893712","0.8937120000000007","-2.1062879999999993"
"7",30.0,34.0,39.0,5.0,"false","true","false","false",35.0,54949.0,1.009368e6,895.125,0.0,"false","31.382507","1.3825070000000004","-2.6174929999999996"
"8",30.0,32.0,33.0,1.0,"false","true","false","false",32.0,54949.0,1.009546e6,292.84,0.0,"false","30.482754","0.4827539999999999","-1.517246"
"9",24.0,31.0,39.0,8.0,"false","false","true","false",NA,54949.0,1.010205e6,NA,NA,"false","26.257159","2.2571590000000015","-4.7428409999999985"
"10",29.0,31.0,31.0,0.0,"true",NA,NA,NA,31.0,NA,NA,NA,NA,"true",NA,NA,NA
"11",29.0,33.0,42.0,9.0,"false","false","true","false",NA,54949.0,1.005519e6,NA,NA,"false","29.934783","0.9347829999999995","-3.0652170000000005"
"12",29.0,32.0,35.0,3.0,"false","true","false","false",32.0,54949.0,1.007457e6,1336.358,0.0,"false","29.759008","0.7590080000000015","-2.2409919999999985"
"13",26.0,30.0,32.0,2.0,"false","true","false","false",31.0,54949.0,1.013192e6,456.477,0.0,"false","27.253596","1.2535960000000017","-2.7464039999999983"
"14",31.0,32.0,40.0,8.0,"false","false","true","false",NA,54949.0,1.005003e6,NA,NA,"false","31.695255","0.6952549999999995","-0.3047450000000005"
"15",30.0,32.0,39.0,7.0,"false","false","true","false",NA,54949.0,1.006347e6,NA,NA,"false","30.660979","0.6609790000000011","-1.339020999999999"
"16",27.0,30.0,35.0,5.0,"false","false","true","false",NA,54949.0,1.01008e6,NA,NA,"false","28.054856","1.054856000000001","-1.945143999999999"
"17",28.0,36.0,40.0,4.0,"false","true","false","false",37.0,54949.0,1.005449e6,3290.481,0.0,"false","30.296163","2.296163","-5.703837"
"18",25.0,28.0,31.0,3.0,"false","true","false","false",28.0,54949.0,1.012849e6,176.806,0.0,"false","25.960875","0.9608750000000015","-2.0391249999999985"
"19",28.0,31.0,33.0,2.0,"false","true","false","false",32.0,54949.0,1.008111e6,1330.334,0.0,"false","28.883437","0.8834370000000007","-2.1165629999999993"
"20",29.0,31.0,33.0,2.0,"false","true","false","false",32.0,54949.0,1.007767e6,879.418,0.0,"false","29.525758","0.5257579999999997","-1.4742420000000003"
"21",22.0,27.0,31.0,4.0,"false","false","true","false",NA,54949.0,1.011735e6,NA,NA,"false","23.551489","1.5514890000000001","-3.448511"
"22",31.0,32.0,33.0,1.0,"false","true","false","false",33.0,54949.0,1.010065e6,394.314,0.0,"true","31.379364","0.3793639999999989","-0.6206360000000011"
"23",27.0,29.0,36.0,7.0,"false","true","false","false",32.0,54949.0,1.006373e6,3126.038,103.0,"false","27.819236","0.8192360000000001","-1.180764"
"24",25.0,29.0,34.0,5.0,"false","false","true","false",NA,54949.0,1.007757e6,NA,NA,"false","26.86318","1.8631799999999998","-2.13682"
"25",27.0,30.0,38.0,8.0,"false","false","true","false",NA,54949.0,1.007241e6,NA,NA,"false","28.533637","1.5336369999999988","-1.4663630000000012"
